trend,audience,mechanic,loop,money,format,has_ai,word_count,year,created,votes,hit,name
dating_social,other,utility,none,unknown,other,1,28,2023,2023-11-10,8,0,Heartbreak GPT
mental_health,other,marketplace,none,unknown,other,1,49,2023,2023-11-10,5,0,NawaCares: AI Therapy & Journal
other,other,tracker,none,unknown,other,0,49,2023,2023-11-10,1,0,ringsync
other,consumers,tracker,none,unknown,chat_voice,1,47,2023,2023-11-10,1,0,VitalAI
mental_health,creators_solo,utility,none,subscription,chat_voice,0,43,2023,2023-11-09,116,0,Squeze
mental_health,businesses,utility,none,subscription,web,0,31,2023,2023-11-09,104,0,Sweet Dream Labs
other,businesses,utility,none,unknown,web,1,49,2023,2023-11-09,0,0,At-home Health Testing For Shopify
other,consumers,ai_assistant,shareable_output,unknown,other,1,43,2023,2023-11-09,474,1,March Health
other,other,utility,community,freemium,mobile,0,38,2023,2023-11-08,1,0,TROOPR
other,other,utility,none,subscription,other,0,53,2023,2023-11-08,1,0,300 Vegan/Plant Based Recipe Cook Book
creator,developers,ai_assistant,shareable_output,unknown,api_dev,0,47,2023,2023-11-08,5,0,Info | Multi-porpose Personal Portfolio
other,consumers,tracker,none,unknown,other,0,48,2023,2023-11-08,86,0,Round
other,consumers,tracker,none,unknown,other,1,53,2023,2023-11-07,1,0,Habits + Rituals
other,other,utility,none,unknown,other,0,24,2023,2023-11-07,1,0,ESCINEA
other,developers,ai_generator,none,unknown,web,0,33,2023,2023-11-07,0,0,NewQRCode
mental_health,developers,utility,none,freemium,web,0,52,2023,2023-11-06,1,0,Therapy Practice - Super Simple
other,other,tracker,none,unknown,other,0,29,2023,2023-11-06,3,0,Flove
other,other,ai_generator,none,freemium,other,1,34,2023,2023-11-06,86,0,Hehealth.ai
other,other,utility,none,unknown,other,0,27,2023,2023-11-06,118,0,Coping
other,students,utility,none,unknown,web,0,55,2023,2023-11-06,3,0,Kenhub Atlas of Human Anatomy
mental_health,other,ai_generator,none,unknown,other,1,41,2023,2023-11-05,1,0,FaceGuardian
productivity,consumers,ai_generator,none,unknown,mobile,1,55,2023,2023-11-05,2,0,bbuddy
other,other,ai_assistant,none,unknown,other,1,21,2023,2023-11-05,2,0,OrangePoint.app
mental_health,other,utility,none,unknown,mobile,0,54,2023,2023-11-04,1,0,Moongate: Binaural Beats Music for iOS
productivity,other,tracker,none,unknown,other,1,41,2023,2023-11-03,195,1,COUPLESY
mental_health,consumers,tracker,none,unknown,other,1,54,2023,2023-11-03,92,0,My Lighthouse
other,consumers,tracker,none,unknown,other,0,50,2023,2023-11-03,1,0,iuno Skincare
other,other,ai_assistant,none,subscription,other,0,48,2023,2023-11-02,0,0,A Lifted Life - The Last Health Book
other,consumers,utility,none,unknown,web,1,41,2023,2023-11-02,1,0,Vibly
mental_health,other,utility,none,unknown,web,1,38,2023,2023-11-01,1,0,LugarAccesible
dating_social,other,social_feed,shareable_output,freemium,other,1,55,2023,2023-11-01,80,0,Mail To Future
other,developers,utility,none,unknown,mobile,0,50,2023,2023-11-01,1,0,Gym Management Software
dating_social,consumers,social_feed,shareable_output,unknown,web,1,48,2023,2023-11-01,92,0,Cookii
other,other,utility,none,freemium,browser_ext,1,42,2023,2023-11-01,1,0,Filtru
other,other,utility,invite_collab,unknown,other,0,49,2023,2023-11-01,1,0,Beats and Breath
other,consumers,utility,none,subscription,mobile,1,45,2023,2023-10-31,82,0,MUTUS
mental_health,consumers,utility,none,freemium,mobile,1,46,2023,2023-10-31,116,0,Drops
other,developers,tracker,none,unknown,other,0,36,2023,2023-10-30,157,0,Biteme
other,developers,utility,none,unknown,api_dev,1,28,2023,2023-10-29,1,0,Waismann Method
other,other,utility,community,unknown,other,1,40,2023,2023-10-29,0,0,1 minute Breath Test Challenge
other,students,utility,none,unknown,other,0,54,2023,2023-10-29,2,0,The Local SEO Workshop
other,other,utility,none,freemium,other,1,55,2023,2023-10-29,117,0,CheckinBee
other,students,utility,none,unknown,other,0,36,2023,2023-10-28,122,0,DentalWiseHub
other,students,utility,none,unknown,other,0,41,2023,2023-10-28,4,0,Hey Mind
other,other,utility,none,subscription,other,1,52,2023,2023-10-28,1,0,Dynam Stearman PT-17 Blue 4S RC Biplane
productivity,creators_solo,utility,none,unknown,web,0,48,2023,2023-10-28,84,0,SuperSquad - The Ultimate Habit Maker
other,students,utility,none,unknown,other,1,45,2023,2023-10-28,11,0,Student Habit OS
other,other,utility,none,unknown,other,1,52,2023,2023-10-27,99,0,Unit Calories
other,consumers,utility,none,unknown,mobile,1,54,2023,2023-10-27,86,0,Ascend - Home Mountain Climbing
mental_health,other,utility,none,unknown,other,1,38,2023,2023-10-26,2,0,BrainState Meditation
mental_health,other,utility,none,unknown,mobile,1,57,2023,2023-10-26,1,0,MediTune: sleep and meditation
other,consumers,utility,none,unknown,other,1,54,2023,2023-10-26,1,0,Medical Esthetics Program
other,other,marketplace,none,unknown,mobile,0,50,2023,2023-10-26,106,0,VAYU - Sleep Stories and Meditation
mental_health,consumers,utility,none,unknown,other,1,37,2023,2023-10-26,1,0,Better
creator,other,utility,none,unknown,other,0,27,2023,2023-10-25,1,0,Thoguhts
other,consumers,utility,none,unknown,mobile,0,56,2023,2023-10-25,95,0,Enhanced
other,students,utility,none,unknown,other,1,38,2023,2023-10-25,112,0,Cookii
mental_health,consumers,ai_generator,none,subscription,mobile,1,55,2023,2023-10-25,128,0,Mindful
other,consumers,utility,none,unknown,other,1,53,2023,2023-10-25,1,0,The Modern Back
productivity,other,marketplace,none,unknown,other,0,27,2023,2023-10-24,1,0,Serenity Blueprint: Navigating Calmness
productivity,consumers,ai_assistant,none,unknown,mobile,1,55,2023,2023-10-24,131,0,Emma Up Sleep
productivity,other,utility,none,unknown,other,1,36,2023,2023-10-24,1,0,Stickies Pro
other,other,marketplace,none,unknown,other,0,44,2023,2023-10-24,0,0,Discover the Life-Changing Benefits
other,other,utility,none,unknown,other,1,37,2023,2023-10-23,10,0,EaseMyInjury
other,consumers,utility,none,unknown,other,1,56,2023,2023-10-23,66,0,fitnessgpt by PoodleAI
dating_social,other,social_feed,community,subscription,mobile,0,52,2023,2023-10-23,1,0,Nourishin
other,other,marketplace,none,unknown,other,0,35,2023,2023-10-22,1,0,All In one Fitness Marketplace
other,developers,tracker,none,unknown,other,1,51,2023,2023-10-22,1,0,Alma AI
productivity,other,utility,none,subscription,other,1,32,2023,2023-10-21,1,0,Ultimate All-In-One Life Planner
productivity,other,tracker,none,unknown,other,0,29,2023,2023-10-21,14,0,Health Hub OS
other,businesses,ai_assistant,none,unknown,chat_voice,1,46,2023,2023-10-21,84,0,Tepy
other,other,utility,none,subscription,other,0,39,2023,2023-10-21,6,0,Meal Planner for Notion
ai_agents,other,utility,none,unknown,chat_voice,1,40,2023,2023-10-21,82,0,ChatMedical.ai
mental_health,consumers,tracker,none,unknown,mobile,1,37,2023,2023-10-20,79,0,Mentat AI
other,other,ai_assistant,community,unknown,other,1,39,2023,2023-10-20,154,0,Voxme
productivity,developers,tracker,none,unknown,api_dev,0,42,2023,2023-10-20,1,0,PoisePose
other,other,utility,none,unknown,other,1,44,2023,2023-10-19,139,0,Relm
dating_social,consumers,tracker,none,unknown,other,0,46,2023,2023-10-19,96,0,Padely - Padel & Tenis Tracker
mental_health,students,marketplace,none,freemium,web,0,37,2023,2023-10-19,1,0,Mind Spark- mental health site
other,developers,ai_generator,none,unknown,api_dev,1,42,2023,2023-10-19,108,0,AI Generated Health Graphs
mental_health,developers,tracker,none,unknown,other,1,47,2023,2023-10-19,1,0,Digital Mind: Daily Journal
productivity,consumers,tracker,none,subscription,other,1,49,2023,2023-10-18,1,0,Exercise Routines
other,other,utility,none,unknown,mobile,1,36,2023,2023-10-18,1,0,Gains AI
dating_social,other,tracker,shareable_output,freemium,web,1,51,2023,2023-10-18,2,0,Free AI Fortune Telling｜LIU YAO Divining
other,consumers,utility,none,subscription,other,1,58,2023,2023-10-18,204,1,Welly AI
mental_health,other,marketplace,none,unknown,chat_voice,0,52,2023,2023-10-18,103,0,Groodles - Art Therapy App
other,other,utility,community,freemium,other,1,48,2023,2023-10-18,0,0,ProBasics K1 Lightweight Wheelchair
other,other,utility,none,unknown,other,1,54,2023,2023-10-18,1,0,Khadi Earth Red Onion Shampoo
other,other,utility,none,unknown,other,0,34,2023,2023-10-18,1,0,Tirzepatide for Weight Loss
other,other,utility,none,subscription,other,0,43,2023,2023-10-18,1,0,Dr Romas Homeopathic Medicine
other,other,utility,none,unknown,other,0,58,2023,2023-10-18,0,0,concept 2 rower
other,other,utility,none,unknown,other,0,56,2023,2023-10-17,1,0,Co Luxury Vitamin C Face Wash
other,other,utility,none,unknown,web,1,24,2023,2023-10-17,1,0,BSA Calculator
other,students,tracker,none,unknown,other,1,35,2023,2023-10-17,117,0,Vitelle
productivity,consumers,social_feed,none,unknown,other,0,50,2023,2023-10-17,94,0,Timbre
other,other,tracker,none,unknown,other,0,51,2023,2023-10-17,98,0,Climb Genius
other,other,utility,none,unknown,other,0,39,2023,2023-10-17,1,0,Buy Ambien Online Without Prescription
other,consumers,utility,none,unknown,mobile,1,52,2023,2023-10-16,1,0,QuiteSage : Mental Harmony
other,consumers,utility,none,unknown,other,1,44,2023,2023-10-16,1,0,MPT – MASTER PERSONAL TRAINER
productivity,other,tracker,none,subscription,other,1,46,2023,2023-10-16,2,0,Looksmaxing Checklist
other,other,utility,none,freemium,other,0,40,2023,2023-10-16,1,0,5cl 5cladba adbb
other,other,utility,none,unknown,web,0,14,2023,2023-10-16,1,0,oyen4d
other,other,tracker,none,unknown,other,0,44,2023,2023-10-15,2,0,MagnetStorm
other,other,tracker,none,subscription,other,0,48,2023,2023-10-15,3,0,Workout Tracker
mental_health,students,ai_generator,none,unknown,web,1,44,2023,2023-10-15,89,0,FroomCare Pro
other,consumers,social_feed,shareable_output,freemium,chat_voice,1,43,2023,2023-10-15,6,0,Bell
other,other,ai_generator,none,unknown,other,1,24,2023,2023-10-14,2,0,GoCall
productivity,consumers,marketplace,none,unknown,browser_ext,1,59,2023,2023-10-14,3,0,eyeCare - Protect your vision
other,consumers,tracker,none,subscription,other,1,50,2023,2023-10-14,203,1,WorkoutPro
other,businesses,utility,none,unknown,web,1,39,2023,2023-10-14,3,0,On-Deck
dating_social,other,utility,none,unknown,browser_ext,1,55,2023,2023-10-13,1,0,FoodWiz
other,other,tracker,none,unknown,web,0,45,2023,2023-10-13,1,0,Premium Fitness & Meals OS
other,consumers,utility,none,subscription,other,1,31,2023,2023-10-13,0,0,GoDietify
other,consumers,utility,none,unknown,mobile,1,44,2023,2023-10-13,156,0,Gratefully
other,other,utility,none,unknown,other,0,52,2023,2023-10-13,103,0,Sleep
other,other,utility,none,unknown,other,0,38,2023,2023-10-13,1,0,"pmk powder, CAS 28578-16-7,52190-28-0"
other,other,utility,none,unknown,other,1,17,2023,2023-10-13,1,0,"BMK oil,cas5449-12-7,cas718-08-1"
other,other,utility,none,unknown,mobile,0,52,2023,2023-10-13,1,0,TimeShow watch faces
other,other,tracker,none,unknown,web,1,62,2023,2023-10-12,1,0,collAnon Workouts
other,consumers,marketplace,none,subscription,other,1,46,2023,2023-10-12,73,0,agora.
dating_social,developers,utility,none,unknown,other,0,46,2023,2023-10-11,1,0,X45
mental_health,other,utility,none,unknown,other,0,29,2023,2023-10-11,1,0,PrimeShred Weightloss
other,other,utility,none,unknown,other,0,43,2023,2023-10-11,1,0,Dermefface FX7
other,other,utility,none,unknown,other,1,31,2023,2023-10-11,2,0,MGM Cancer Institute
productivity,consumers,tracker,none,subscription,web,1,51,2023,2023-10-10,0,0,Jetlag Away
mental_health,consumers,social_feed,community,unknown,mobile,0,53,2023,2023-10-10,254,1,Panda
other,other,ai_assistant,none,unknown,mobile,0,57,2023,2023-10-10,80,0,Cadence Running
productivity,other,utility,none,unknown,other,0,40,2023,2023-10-10,128,0,Habit Method Cards
mental_health,other,tracker,none,unknown,mobile,0,42,2023,2023-10-10,104,0,Vivid Pyschedelic Tracking Journal
other,developers,utility,none,unknown,other,1,42,2023,2023-10-10,1,0,Buy Codeine Phosphate Online
mental_health,developers,utility,none,unknown,mobile,0,48,2023,2023-10-09,70,0,Serene
other,consumers,utility,none,freemium,other,0,36,2023,2023-10-09,4,0,Zen by Deezer
finance,other,utility,community,unknown,web,1,43,2023,2023-10-09,7,0,SuperSquad
other,other,utility,none,unknown,other,1,57,2023,2023-10-09,124,0,Zest 2.0
other,other,utility,none,unknown,other,1,45,2023,2023-10-09,158,0,FormFusion
dating_social,other,social_feed,community,unknown,mobile,0,46,2023,2023-10-09,96,0,Hbit
mental_health,other,social_feed,none,unknown,other,0,41,2023,2023-10-08,1,0,eFIT Institute
dating_social,other,social_feed,shareable_output,unknown,other,0,49,2023,2023-10-08,4,0,VR.Mighty
other,other,utility,none,unknown,other,0,65,2023,2023-10-07,1,0,StandSched
mental_health,other,utility,none,unknown,other,0,33,2023,2023-10-07,2,0,PsychiCare - Mental Health Solutions
other,other,utility,none,unknown,other,1,52,2023,2023-10-07,122,0,PetCoco
finance,consumers,social_feed,none,unknown,other,0,48,2023,2023-10-06,1,0,Life: A Strategy Guide
other,consumers,utility,none,unknown,other,0,34,2023,2023-10-06,1,0,Penrith Medical and Fitness Centre
other,consumers,tracker,none,unknown,other,1,57,2023,2023-10-06,1,0,Professional 2024 Notion Habit Tracker
other,businesses,utility,invite_collab,unknown,other,1,34,2023,2023-10-06,2,0,Team
mental_health,students,utility,none,unknown,mobile,0,41,2023,2023-10-05,25,0,Yog4Lyf
mental_health,businesses,social_feed,none,unknown,mobile,1,48,2023,2023-10-05,105,0,UNIVERSIMM
other,consumers,utility,none,unknown,other,1,38,2023,2023-10-05,2,0,KST for Kidney
other,other,tracker,none,unknown,other,0,35,2023,2023-10-05,1,0,Health hub
other,other,tracker,none,unknown,mobile,0,41,2023,2023-10-04,72,0,Google Pixel Watch 2
other,consumers,utility,none,unknown,other,0,41,2023,2023-10-04,88,0,Serenity Lab
mental_health,consumers,tracker,none,unknown,mobile,1,46,2023,2023-10-04,94,0,Theia
other,other,utility,none,freemium,mobile,1,44,2023,2023-10-03,1,0,Decentralized Future
other,other,marketplace,none,unknown,other,0,51,2023,2023-10-03,1,0,Calm Wave : Relax sounds
mental_health,other,ai_assistant,none,unknown,other,0,52,2023,2023-10-02,1,0,Well Me Right
other,other,utility,community,unknown,other,1,43,2023,2023-10-02,1,0,Fat Demons
other,other,utility,none,subscription,other,0,63,2023,2023-10-02,1,0,All-in-one Meal Planner
dating_social,other,social_feed,community,unknown,web,0,47,2023,2023-10-02,2,0,Meddi
mental_health,other,utility,none,unknown,other,1,46,2023,2023-10-01,1,0,Flexbrain
mental_health,other,social_feed,shareable_output,freemium,chat_voice,1,47,2023,2023-10-01,2,0,Calmwheel
productivity,other,tracker,none,unknown,mobile,0,56,2023,2023-10-01,1,0,FitPPL: Push Pull Legs Routine
other,other,utility,none,unknown,other,0,31,2023,2023-10-01,1,0,Looksmaxing Unleashed | Ebook
other,other,utility,none,unknown,other,0,52,2023,2023-09-30,0,0,Slim Down Success
other,businesses,utility,invite_collab,unknown,web,1,43,2023,2023-09-30,74,0,HealAtHome
other,businesses,utility,none,unknown,web,0,39,2023,2023-12-31,8,0,Best Proposals
other,developers,utility,none,freemium,web,0,42,2023,2023-12-31,133,0,WebpToJpgOnline.com
other,developers,marketplace,shareable_output,unknown,web,1,58,2023,2023-12-31,1,0,1000000.tools
other,developers,utility,none,unknown,api_dev,1,40,2023,2023-12-31,16,0,Magic Translate
productivity,developers,ai_assistant,none,unknown,browser_ext,0,28,2023,2023-12-31,30,0,Flash Copilot - Super Browser Assistant
other,developers,utility,none,unknown,api_dev,1,48,2023,2023-12-30,2,0,byline
other,developers,utility,none,unknown,api_dev,0,29,2023,2023-12-29,19,0,dodoAPI
other,developers,utility,none,unknown,api_dev,0,25,2023,2023-12-29,9,0,tools366
other,developers,ai_generator,none,unknown,web,1,45,2023,2023-12-29,30,0,PickPalette
other,developers,utility,none,freemium,web,1,49,2023,2023-12-28,93,0,ClickFreeze
other,developers,tracker,none,unknown,api_dev,0,53,2023,2023-12-28,87,0,Larasapien
other,developers,utility,none,unknown,browser_ext,0,29,2023,2023-12-28,2,0,Base64 Decoder
productivity,developers,utility,none,unknown,api_dev,0,26,2023,2023-12-28,6,0,CoderKit
other,developers,utility,none,subscription,mobile,0,46,2023,2023-12-28,3,0,Breadpad
other,developers,tracker,none,unknown,web,0,48,2023,2023-12-28,8,0,EachPays
other,developers,social_feed,shareable_output,unknown,api_dev,0,18,2023,2023-12-28,2,0,Pixello: Design Mockup & Share
other,developers,social_feed,none,unknown,web,0,29,2023,2023-12-27,3,0,Software Citadel
other,developers,tracker,none,freemium,api_dev,0,40,2023,2023-12-27,9,0,Spoo.me Url Shortener
other,developers,utility,none,unknown,api_dev,0,39,2023,2023-12-27,1,0,Global Sales Tax Compliance API
finance,developers,utility,none,unknown,api_dev,1,32,2023,2023-12-27,1,0,software development company
other,developers,utility,invite_collab,unknown,mobile,0,49,2023,2023-12-27,2,0,Appinnovix-Mobile App Development Agency
other,developers,utility,none,unknown,web,0,31,2023,2023-12-27,3,0,Borax
other,developers,utility,none,unknown,api_dev,0,46,2023,2023-12-27,4,0,Daucu
other,developers,utility,none,unknown,web,1,54,2023,2023-12-27,352,1,Uiverse.io
other,developers,utility,shareable_output,unknown,browser_ext,0,44,2023,2023-12-27,122,0,Schema Validator Browser Extension
productivity,developers,utility,none,unknown,api_dev,0,48,2023,2023-12-27,2,0,MergeQuest
dating_social,developers,social_feed,community,unknown,web,0,51,2023,2023-12-26,9,0,MySaaSBoilerplate : #1 SaaS Boilerplates
other,developers,utility,none,unknown,api_dev,0,27,2023,2023-12-26,2,0,Scroud
other,developers,utility,none,freemium,api_dev,0,43,2023,2023-12-25,1,0,APICache.dev
creator,developers,marketplace,shareable_output,unknown,web,0,52,2023,2023-12-25,158,0,Codify
other,developers,tracker,none,unknown,web,0,51,2023,2023-12-25,2,0,UIFort Blocks
